SKU,DESCRIPTION,YEAR,CAPACITY,URL,PRICE,SELLER_INFORMATION,OFFER_DESCRIPTION,COUNTRY
11551,"Ch Pavie",1998,750ml,https://www.wine-searcher.com/find/ch+pavie/1998/-/-/u,$299.00,IronGate.Wine,1998Pavie-750mL-10839,"USA (NY)"
11551,"Ch Pavie",1998,750ml,https://www.wine-searcher.com/find/ch+pavie/1998/-/-/u,$300.00,Vinfolio,1998Pavie750ML,"USA (CA)"
11551,"Ch Pavie",1998,750ml,https://www.wine-searcher.com/find/ch+pavie/1998/-/-/u,$319.00,IronGate.Wine,1998Pavie-750ml,"USA (NY)"
11551,"Ch Pavie",1998,750ml,https://www.wine-searcher.com/find/ch+pavie/1998/-/-/u,$324.98,"Wine Exchange","Pavie Saint Emilion1998","USA (CA)"
11551,"Ch Pavie",1998,750ml,https://www.wine-searcher.com/find/ch+pavie/1998/-/-/u,$361.00,"The Redd Collection","1998Ch Pavie","USA (CA)"
11551,"Ch Pavie",1998,750ml,https://www.wine-searcher.com/find/ch+pavie/1998/-/-/u,$450.00,"Sokolin & Co.",1998Pavie,"USA (NY)"
11551,"Ch Pavie",1998,750ml,https://www.wine-searcher.com/find/ch+pavie/1998/-/-/u,$4266.99,"Flickinger Wines","1998Ch.Pavie St.Emilion","USA (IL)"
11551,"Ch Pavie",1998,750ml,https://www.wine-searcher.com/find/ch+pavie/1998/-/-/u,$4560.00,"Wine Cellarage","1998Chateau Pavie[Future Arrival]","USA (NY)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$475.00,"Benchmark Wine Group",Pavie2000,"USA (CA)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$479.00,Cellaraiders,2000Pavie,"USA (NY)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$495.00,"RL Liquid Assets",Pavie2000750mL,"USA (CA)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$519.95,"Crush Wine & Spirits","2000Chateau Pavie750ml","USA (NY)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$545.00,IronGate.Wine,2000Pavie-750mL,"USA (NY)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$545.00,IronGate.Wine,2000Pavie-750ml,"USA (NY)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$545.00,Vinfolio,2000Pavie750ML,"USA (CA)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$599.00,"Acker Merrall & Condit New York Retail",2000Pavie,"USA (NY)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$599.97,Wine.com,"2000Chateau Pavie","USA (CA)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$700.00,"Westgarth Wines",2000Pavie,"USA (CA)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$702.00,"The Redd Collection","2000Ch Pavie","USA (CA)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$799.00,"Grand Vin Wine Merchants US","Pavie2000(750ML)Saint Emilion","USA (WA)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$830.00,"Sokolin & Co.",2000Pavie,"USA (NY)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$899.88,"Pogo's Liquor Inc.","Chateau Pavie-St.-Emilion2000","USA (TX)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$1500.00,"Grand Vin Wine Merchants US","Pavie2000(1.5L)Saint Emilion","USA (WA)"
11552,"Ch Pavie",2000,750ml,https://www.wine-searcher.com/find/ch+pavie/2000/-/-/u,$1699.00,"Vinopolis Wine Shop",CHATEAUPAVIESAINTEMILION20001.5L,"USA (OR)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$244.95,"Real Wine","2003Chateau Pavie","USA (FL)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$269.00,"Calvert Woodley","Chateau Pavie-St.-Emilion2003(750ml)","USA (DC)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$269.00,IronGate.Wine,2003Pavie-750mL,"USA (NY)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$282.00,"Mora's Fine Wine and Spirits","Chateau Pavie St.Emilion2003Red Bordeaux Wine","USA (NY)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$285.00,"RL Liquid Assets",Pavie2003750mL,"USA (CA)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$295.00,IronGate.Wine,2003Pavie-750ml,"USA (NY)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$315.00,Vinfolio,2003Pavie750ML,"USA (CA)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$319.99,"K&L Wine Merchants","2003Pavie St-Emilion","USA (CA)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$352.00,"Westgarth Wines",2003Pavie,"USA (CA)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$352.00,"The Redd Collection","2003Ch Pavie","USA (CA)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$359.00,"Sokolin & Co.",2003Pavie,"USA (NY)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$699.00,"Grand Vin Wine Merchants US","Pavie2003(1.5L)Saint Emilion","USA (WA)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$860.00,"Sokolin & Co.",2003Pavie,"USA (NY)"
11553,"Ch Pavie",2003,750ml,https://www.wine-searcher.com/find/ch+pavie/2003/-/-/u,$1514.00,"Calvert Woodley","Chateau Pavie-St.-Emilion2003(750ml)","USA (DC)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$215.00,"RL Liquid Assets",Pavie2004750mL,"USA (CA)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$225.00,"Benchmark Wine Group",Pavie2004,"USA (CA)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$249.99,"K&L Wine Merchants","2004Pavie St-Emilion","USA (CA)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$249.99,"K&L Wine Merchants","2004Pavie St-Emilion(soiledlabel)","USA (CA)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$250.00,Vinfolio,2004Pavie750ML,"USA (CA)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$269.00,"Calvert Woodley","Chateau Pavie-St.-Emilion2004(750ml)","USA (DC)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$285.00,Cellaraiders,2004Pavie,"USA (NY)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$289.00,IronGate.Wine,2004Pavie-750mL,"USA (NY)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$325.00,"Westgarth Wines",2004Pavie,"USA (CA)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$329.00,"The Redd Collection","2004Ch Pavie","USA (CA)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$335.00,"Sokolin & Co.",2004Pavie,"USA (NY)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$1299.00,IronGate.Wine,2004Pavie-3000ml,"USA (NY)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$3028.00,"Calvert Woodley","Chateau Pavie-St.-Emilion2004(750ml)","USA (DC)"
11554,"Ch Pavie",2004,750ml,https://www.wine-searcher.com/find/ch+pavie/2004/-/-/u,$3463.99,"Flickinger Wines","2004Ch.Pavie St.Emilion","USA (IL)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$269.00,"Sokolin & Co.",2005Pavie,"USA (NY)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$389.00,"Benchmark Wine Group",Pavie2005,"USA (CA)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$399.00,"WineTransit.com Premium Wine & Spirits","Chateau Pavie Saint-Emilion Grand Cru2005/750ml.","USA (NY)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$399.00,"Golden West International","Chateau Pavie2005","USA (CA)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$399.00,"WineMadeEasy.com (Prestige Wine)","Chateau Pavie Saint-Emilion Grand Cru2005/750ml.","USA (NY)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$425.00,"European Wine Resource",2005Pavie,"USA (CA)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$487.00,"The Redd Collection","2005Ch Pavie","USA (CA)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$495.00,"Sokolin & Co.",2005Pavie,"USA (NY)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$495.00,"Morrell & Company","Pavie StEmilion2005750ML","USA (NY)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$499.99,"Arlington Wine & Liquor","Chateau Pavie-St.-Emilion2005","USA (NY)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$504.00,"Wine Cellarage","2005Chateau Pavie Saint Emilion Premier Grand Cru ClasseA","USA (NY)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$595.00,"Grand Vin Wine Merchants US","Pavie2005(750ML)Saint Emilion","USA (WA)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$859.00,"Estate Wine Brokers",Pavie20051500ml,"USA (TX)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$900.00,"Morrell & Company","Chateau Pavie StEmilion2005(1.5L)","USA (NY)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$950.00,"Morrell & Company","Pavie StEmilion20051.5L","USA (NY)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$1110.00,"Sokolin & Co.",2005Pavie,"USA (NY)"
11555,"Ch Pavie",2005,750ml,https://www.wine-searcher.com/find/ch+pavie/2005/-/-/u,$1500.00,"Belmont Wine Exchange LLC",2005Pavie[],"USA (CA)"
11556,"Ch Pavie",2009,750ml,https://www.wine-searcher.com/find/ch+pavie/2009/-/-/u,$390.00,"Westgarth Wines",2009Pavie,"USA (CA)"
11556,"Ch Pavie",2009,750ml,https://www.wine-searcher.com/find/ch+pavie/2009/-/-/u,$405.00,"The Redd Collection","2009Ch Pavie","USA (CA)"
11556,"Ch Pavie",2009,750ml,https://www.wine-searcher.com/find/ch+pavie/2009/-/-/u,$439.20,"WineMadeEasy.com (Prestige Wine)","Chateau Pavie Saint-Emilion Grand Cru2009/750ml.","USA (NY)"
11556,"Ch Pavie",2009,750ml,https://www.wine-searcher.com/find/ch+pavie/2009/-/-/u,$499.00,"Sokolin & Co.",2009Pavie,"USA (NY)"
11556,"Ch Pavie",2009,750ml,https://www.wine-searcher.com/find/ch+pavie/2009/-/-/u,$499.00,"Grand Vin Wine Merchants US","Pavie2009(750ML)Saint Emilion","USA (WA)"
11556,"Ch Pavie",2009,750ml,https://www.wine-searcher.com/find/ch+pavie/2009/-/-/u,$940.00,"Sokolin & Co.",2009Pavie,"USA (NY)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$385.00,"European Wine Resource",2010Pavie(ex-Chateau),"USA (CA)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$385.00,Vinfolio,2010Pavie750ML,"USA (CA)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$399.00,"Flickinger Wines","2010Ch.Pavie St.Emilion","USA (IL)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$399.00,"MacArthur Beverages","2010Chateau Pavie-St.Emilion","USA (DC)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$417.00,"The Redd Collection","2010Ch Pavie","USA (CA)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$428.00,"Westgarth Wines",2010Pavie,"USA (CA)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$445.00,"The Wine and Cheese Place","Chateau Pavie2010(750ml)","USA (MO)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$450.00,"Grand Vin Wine Merchants US","Pavie2010(750ML)Ex-Chateau Saint Emilion","USA (WA)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$459.99,Wine.com,"2010Chateau Pavie","USA (CA)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$489.98,"Wine Exchange","Pavie Saint Emilion2010","USA (CA)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$499.00,Vinfolio,"2010Pavie-Saint-Emilion1er Cru750ML","USA (CA)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$499.99,"Pogo's Liquor Inc.","Chateau Pavie-St.-Emilion2010","USA (TX)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$520.00,"Sokolin & Co.",2010Pavie,"USA (NY)"
11557,"Ch Pavie",2010,750ml,https://www.wine-searcher.com/find/ch+pavie/2010/-/-/u,$1035.00,"Sokolin & Co.",2010Pavie,"USA (NY)"
11559,"Ch Pavie-Decesse",2000,750ml,https://www.wine-searcher.com/find/ch+pavie-decesse/2000/-/-/u,$145.00,Cellaraiders,"2000Pavie Decesse","USA (NY)"
11559,"Ch Pavie-Decesse",2000,750ml,https://www.wine-searcher.com/find/ch+pavie-decesse/2000/-/-/u,$152.00,"The Redd Collection","2000Ch Pavie-Decesse","USA (CA)"
11559,"Ch Pavie-Decesse",2000,750ml,https://www.wine-searcher.com/find/ch+pavie-decesse/2000/-/-/u,$160.00,Vinfolio,2000Pavie-Decesse750ML,"USA (CA)"
11559,"Ch Pavie-Decesse",2000,750ml,https://www.wine-searcher.com/find/ch+pavie-decesse/2000/-/-/u,$175.00,"Sokolin & Co.","2000Pavie Decesse","USA (NY)"
11560,"Ch Petrus",1980,750ml,https://www.wine-searcher.com/find/ch+petrus/1980/-/-/u,$1895.00,Cellaraiders,1980Petrus,"USA (NY)"
11560,"Ch Petrus",1980,750ml,https://www.wine-searcher.com/find/ch+petrus/1980/-/-/u,$2176.00,"The Redd Collection","1980Ch Petrus","USA (CA)"
11561,"Ch Petrus",1982,750ml,https://www.wine-searcher.com/find/ch+petrus/1982/-/-/u,$6319.00,"The Redd Collection","1982Ch Petrus","USA (CA)"
11562,"Ch Petrus",2013,750ml,https://www.wine-searcher.com/find/ch+petrus/2013/-/-/u,$2530.00,"The Redd Collection","2013Ch Petrus","USA (CA)"
11562,"Ch Petrus",2013,750ml,https://www.wine-searcher.com/find/ch+petrus/2013/-/-/u,$5873.00,"Wine Cellarage","2013Chateau Petrus[Future Arrival]","USA (NY)"
11563,"Ch Petrus",2014,750ml,https://www.wine-searcher.com/find/ch+petrus/2014/-/-/u,$2399.00,"Big Hammer Wines","2014Chateau Petrus Pomerol","USA (CA)"
11563,"Ch Petrus",2014,750ml,https://www.wine-searcher.com/find/ch+petrus/2014/-/-/u,$2499.99,"Schneiders of Capitol Hill",2014Petrus,"USA (DC)"
11563,"Ch Petrus",2014,750ml,https://www.wine-searcher.com/find/ch+petrus/2014/-/-/u,$2751.13,Institutionwine.com,2014CHATEAUPETRUSPOMEROL,"USA (NY)"
11563,"Ch Petrus",2014,750ml,https://www.wine-searcher.com/find/ch+petrus/2014/-/-/u,$2795.00,"European Wine Resource",2014Petrus,"USA (CA)"
11563,"Ch Petrus",2014,750ml,https://www.wine-searcher.com/find/ch+petrus/2014/-/-/u,$2834.00,"The Redd Collection","2014Ch Petrus","USA (CA)"
11563,"Ch Petrus",2014,750ml,https://www.wine-searcher.com/find/ch+petrus/2014/-/-/u,$2900.00,"Pogo's Liquor Inc.",Petrus-Pomerol2014,"USA (TX)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$3200.00,"MacArthur Beverages","2015Chateau Petrus-Pomerol","USA (DC)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$3400.00,"Morrell & Company","Petrus Pomerol2015750ML","USA (NY)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$3595.00,"Gil Turner's Fine Wines and Spirits","2015Chateau Petrus Pomerol(750ML)","USA (CA)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$3599.00,"Schneiders of Capitol Hill",2015Petrus,"USA (DC)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$3799.99,"America's Wine Shop","Chateau Petrus-Pomerol2015","USA (NY)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$3895.00,"Grand Vin Wine Merchants US",Petrus2015(750ML)Pomerol,"USA (WA)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$3899.99,"K&L Wine Merchants","2015Petrus Pomerol","USA (CA)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$3995.00," Shop","Chateau-Petrus Pomerol2015","USA (NJ)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$3999.00,"Pogo's Liquor Inc.",Petrus-Pomerol2015,"USA (TX)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$3999.99,"Applejack Wine & Spirits",2015Petrus750ml,"USA (CO)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$4744.00,"The Redd Collection","2015Ch Petrus","USA (CA)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$5017.00,"Westgarth Wines",2015Petrus,"USA (CA)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$6065.00,"Sokolin & Co.",2015Petrus,"USA (NY)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$8333.33,"Spectrum Wine Auctions",[lot78213]Petrus2015,"USA (CA)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$8333.33,"Spectrum Wine Auctions",[lot79061]Petrus2015,"USA (CA)"
11564,"Ch Petrus",2015,750ml,https://www.wine-searcher.com/find/ch+petrus/2015,$9999.99,"Oak and Barrel",CHATEAUPETRUSPOMEROL20151.5L,"USA (NY)"
11565,"Ch Pichon Baron",2003,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2003/-/-/u,$135.00,Courtier,"Pichon Baron2003","USA (CA)"
11565,"Ch Pichon Baron",2003,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2003/-/-/u,$135.00,Clarets,"2003Pichon Baron","USA (CA)"
11565,"Ch Pichon Baron",2003,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2003/-/-/u,$149.99,"Vickers Wine On-line","Chateau Pichon-Longueville Baron Pauillac2003","USA (RI)"
11565,"Ch Pichon Baron",2003,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2003/-/-/u,$155.00,Vinfolio,"2003Pichon Baron750ML","USA (CA)"
11565,"Ch Pichon Baron",2003,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2003/-/-/u,$162.00,"The Redd Collection","2003Ch Pichon Baron","USA (CA)"
11565,"Ch Pichon Baron",2003,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2003/-/-/u,$179.98,"Wine Exchange","Pichon Baron Pauillac2003","USA (CA)"
11565,"Ch Pichon Baron",2003,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2003/-/-/u,$649.00,"Acker Merrall & Condit New York Retail","2003Pichon Baron","USA (NY)"
11565,"Ch Pichon Baron",2003,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2003/-/-/u,$2148.00,"Wine Cellarage","2003Chateau Pichon-Baron[Future Arrival]","USA (NY)"
11566,"Ch Pichon Baron",2004,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2004/-/-/u,$139.00,"The Redd Collection","2004Ch Pichon Baron","USA (CA)"
11566,"Ch Pichon Baron",2004,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2004/-/-/u,$165.00,"Sokolin & Co.","2004Pichon Baron","USA (NY)"
11566,"Ch Pichon Baron",2004,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2004/-/-/u,$175.00,"Mid Valley Wine & Liquor","Chateau Pichon Longueville Baron-Pauillac2004","USA (NY)"
11566,"Ch Pichon Baron",2004,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2004/-/-/u,$325.00,"Sokolin & Co.","2004Pichon Baron","USA (NY)"
11566,"Ch Pichon Baron",2004,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2004/-/-/u,$1884.00,"Wine Cellarage","2004Chateau Pichon-Baron[Future Arrival]","USA (NY)"
11566,"Ch Pichon Baron",2004,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2004/-/-/u,$1980.00,"Wine Cellarage","2004Chateau Pichon Baron Pauillac Deuxieme Cru[Future Arrival]","USA (NY)"
11567,"Ch Pichon Baron",2006,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2006/-/-/u,$119.00,IronGate.Wine,"2006Pichon Baron-750mL","USA (NY)"
11567,"Ch Pichon Baron",2006,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2006/-/-/u,$132.00,"The Redd Collection","2006Ch Pichon Baron","USA (CA)"
11567,"Ch Pichon Baron",2006,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2006/-/-/u,$135.94,"Gil Turner's Fine Wines and Spirits","2006Chateau Pichon Baron Pauillac(750ML)","USA (CA)"
11567,"Ch Pichon Baron",2006,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2006/-/-/u,$199.00," Shop","Chateau Pichon-Longueville Baron Pauillac2006","USA (NJ)"
11567,"Ch Pichon Baron",2006,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2006/-/-/u,$499.00,"Grand Vin Wine Merchants US","Pichon Baron2006(3.0L)Pauillac","USA (WA)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$99.00,"Morrell & Company","Pichon Baron Pauillac2009(375ML)","USA (NY)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$177.00,"The Redd Collection","2009Ch Pichon Baron","USA (CA)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$188.00,Vinfolio,"2009Pichon Baron750ML","USA (CA)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$189.00,"Benchmark Wine Group","Pichon Baron2009","USA (CA)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$194.00,"Westgarth Wines","2009Pichon Baron","USA (CA)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$195.00,"European Wine Resource","2009Pichon Longueville Baron","USA (CA)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$195.00," Shop","Chateau Pichon-Longueville Baron Pauillac2009","USA (NJ)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$199.00,"WineMadeEasy.com (Prestige Wine)","Chateau Pichon Baron2009/750ml.Medoc","USA (NY)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$215.00,"Sokolin & Co.","2009Pichon Baron","USA (NY)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$224.95,"Bounty Hunter Rare Wine & Spirits","2009Chateau Pichon-Longueville Baron Pauillac","USA (CA)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$224.98,"Wine Exchange","Pichon Baron Pauillac2009","USA (CA)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$229.00,"Morrell & Company","Pichon-Longueville Baron2009Pauillac750ML","USA (NY)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$259.99,"Mister Wright Fine Wines & Spirits","2009Chateau Pichon-Longueville Baronde Pichon-Longueville","USA (NY)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$415.00,"Sokolin & Co.","2009Pichon Baron","USA (NY)"
11568,"Ch Pichon Baron",2009,750ml,https://www.wine-searcher.com/find/ch+pichon+baron/2009/-/-/u,$575.00,"Hi-Time Wine Cellars",PICHONBARON2009PAUILLAC1.5,"USA (CA)"
